Date,Open,High,Low,Close,Change,Volume,P_Open,P_High,P_Low,P_Close,P_Volume,P_Change,P_4_Price,P_Close-High,P_High-Low,Action
07.02.2022,1809.968,1823.458,1808.638,1821.878,7.033,1381,1817.135,1823.685,1811.705,1814.845,1380,-0.33,7267.37,-8.84,11.98,0
11.01.2022,1801.088,1823.228,1801.055,1820.588,-1.29,1380,1809.968,1823.458,1808.638,1821.878,1381,7.033,7263.942,-1.58,14.82,0
17.01.2022,1816.268,1823.088,1813,1818.938,-1.65,1139,1801.088,1823.228,1801.055,1820.588,1380,-1.29,7245.959,-2.64,22.173,0
30.08.2021,1818.388,1823.079,1807.618,1810.348,-8.59,1380,1816.268,1823.088,1813,1818.938,1139,-1.65,7271.294,-4.15,10.088,1
18.01.2022,1818.938,1822.644,1805.658,1814.158,3.81,1380,1818.388,1823.079,1807.618,1810.348,1380,-8.59,7259.433,-12.731,15.461,0
27.01.2022,1821.848,1821.858,1791.678,1797.158,-17,1380,1818.938,1822.644,1805.658,1814.158,1380,3.81,7261.398,-8.486,16.986,1
20.12.2022,1787.105,1821.035,1784.505,1817.135,19.977,1380,1821.848,1821.858,1791.678,1797.158,1380,-17,7232.542,-24.7,30.18,1
20.07.2020,1808.808,1820.438,1805.565,1817.808,0.673,1380,1787.105,1821.035,1784.505,1817.135,1380,19.977,7209.78,-3.9,36.53,0
22.12.2022,1814.825,1820.325,1784.627,1793.415,-24.393,1380,1808.808,1820.438,1805.565,1817.808,1380,0.673,7252.619,-2.63,14.873,1
28.12.2021,1812.264,1820.099,1804.918,1806.428,13.013,1380,1814.825,1820.325,1784.627,1793.415,1380,-24.393,7213.192,-26.91,35.698,1
27.02.2023,1811.615,1820.055,1806.538,1817.105,10.677,1378,1812.264,1820.099,1804.918,1806.428,1380,13.013,7243.709,-13.671,15.181,0
29.12.2022,1805.655,1820.015,1804.205,1814.895,-2.21,1380,1811.615,1820.055,1806.538,1817.105,1378,10.677,7255.313,-2.95,13.517,0
01.09.2021,1814.408,1819.905,1808.575,1813.058,-1.837,1379,1805.655,1820.015,1804.205,1814.895,1380,-2.21,7244.77,-5.12,15.81,0
02.08.2021,1813.815,1819.418,1805.638,1812.395,-0.663,1380,1814.408,1819.905,1808.575,1813.058,1379,-1.837,7255.946,-6.847,11.33,1
16.01.2022,1817.044,1819.254,1815.768,1816.268,3.873,60,1813.815,1819.418,1805.638,1812.395,1380,-0.663,7251.266,-7.023,13.78,0
27.08.2021,1793.408,1819.225,1783.798,1816.158,-0.11,1260,1817.044,1819.254,1815.768,1816.268,60,3.873,7268.334,-2.986,3.486,0
31.08.2021,1810.348,1819.075,1801.598,1814.448,-1.71,1380,1793.408,1819.225,1783.798,1816.158,1260,-0.11,7212.589,-3.067,35.427,1
29.08.2021,1818.332,1819.028,1817.148,1818.368,3.92,120,1810.348,1819.075,1801.598,1814.448,1380,-1.71,7245.469,-4.627,17.477,0
07.02.2021,1816.958,1818.678,1814.258,1817.885,-0.483,60,1818.332,1819.028,1817.148,1818.368,120,3.92,7272.876,-0.66,1.88,0
07.11.2021,1818.383,1818.423,1814.823,1815.713,-2.172,60,1816.958,1818.678,1814.258,1817.885,60,-0.483,7267.779,-0.793,4.42,0
08.07.2021,1803.228,1818.288,1794.177,1803.648,-12.065,1380,1818.383,1818.423,1814.823,1815.713,60,-2.172,7267.342,-2.71,3.6,1
05.11.2021,1791.224,1818.128,1784.894,1817.588,13.94,1260,1803.228,1818.288,1794.177,1803.648,1380,-12.065,7219.341,-14.64,24.111,0
26.11.2020,1808.288,1818.088,1805.634,1809.148,-8.44,1140,1791.224,1818.128,1784.894,1817.588,1260,13.94,7211.834,-0.54,33.234,1
06.05.2021,1785.178,1817.948,1781.878,1814.638,5.49,1380,1808.288,1818.088,1805.634,1809.148,1140,-8.44,7241.158,-8.94,12.454,0
08.07.2020,1794.285,1817.848,1791.448,1809.035,-5.603,1380,1785.178,1817.948,1781.878,1814.638,1380,5.49,7199.642,-3.31,36.07,0
25.11.2020,1809.008,1817.578,1801.495,1808.188,-0.847,1380,1794.285,1817.848,1791.448,1809.035,1380,-5.603,7212.616,-8.813,26.4,1
01.12.2020,1778.695,1817.178,1776.75,1811.145,2.957,1380,1809.008,1817.578,1801.495,1808.188,1380,-0.847,7236.269,-9.39,16.083,1
19.07.2021,1815.588,1817.178,1794.865,1811.378,0.233,1380,1778.695,1817.178,1776.75,1811.145,1380,2.957,7183.768,-6.033,40.428,1
30.12.2021,1804.485,1817.108,1796.058,1815.588,4.21,1380,1815.588,1817.178,1794.865,1811.378,1380,0.233,7239.009,-5.8,22.313,0
13.07.2021,1806.968,1817.061,1798.508,1805.948,-9.64,1380,1804.485,1817.108,1796.058,1815.588,1380,4.21,7233.239,-1.52,21.05,1
02.09.2021,1813.048,1817.004,1804.885,1809.418,3.47,1380,1806.968,1817.061,1798.508,1805.948,1380,-9.64,7228.485,-11.113,18.553,1
04.01.2022,1804.024,1816.688,1798.388,1813.788,4.37,1380,1813.048,1817.004,1804.885,1809.418,1380,3.47,7244.355,-7.586,12.119,0
23.02.2021,1810.345,1815.875,1795.425,1805.705,-8.083,1380,1804.024,1816.688,1798.388,1813.788,1380,4.37,7232.888,-2.9,18.3,0
09.07.2020,1809.035,1815.855,1795.258,1803.748,-1.957,1380,1810.345,1815.875,1795.425,1805.705,1380,-8.083,7227.35,-10.17,20.45,1
18.07.2021,1810.891,1815.778,1810.238,1815.588,11.84,120,1809.035,1815.855,1795.258,1803.748,1380,-1.957,7223.896,-12.107,20.597,0
26.11.2021,1792.548,1815.408,1780.358,1792.665,-22.923,1124,1810.891,1815.778,1810.238,1815.588,120,11.84,7252.495,-0.19,5.54,1
01.08.2021,1813.321,1815.078,1811.978,1813.815,21.15,120,1792.548,1815.408,1780.358,1792.665,1124,-22.923,7180.979,-22.743,35.05,1
05.02.2021,1795.795,1815.016,1791.905,1814.048,0.233,1320,1813.321,1815.078,1811.978,1813.815,120,21.15,7254.192,-1.263,3.1,0
06.07.2021,1791.118,1814.918,1789.938,1795.428,-18.62,1380,1795.795,1815.016,1791.905,1814.048,1320,0.233,7216.764,-0.968,23.111,1
15.07.2020,1809.178,1814.916,1802.228,1812.938,17.51,1378,1791.118,1814.918,1789.938,1795.428,1380,-18.62,7191.402,-19.49,24.98,0
03.08.2021,1812.525,1814.908,1807.018,1811.058,-1.88,1378,1809.178,1814.916,1802.228,1812.938,1378,17.51,7239.26,-1.978,12.688,0
04.02.2022,1805.608,1814.798,1792.018,1807.558,-3.5,1320,1812.525,1814.908,1807.018,1811.058,1378,-1.88,7245.509,-3.85,7.89,1
15.05.2022,1809.648,1814.768,1809.628,1813.078,5.52,120,1805.608,1814.798,1792.018,1807.558,1320,-3.5,7219.982,-7.24,22.78,0
05.08.2021,1811.518,1814.748,1797.708,1803.405,-9.673,1380,1809.648,1814.768,1809.628,1813.078,120,5.52,7247.122,-1.69,5.14,1
28.12.2022,1812.315,1814.415,1796.905,1805.695,2.29,1379,1811.518,1814.748,1797.708,1803.405,1380,-9.673,7227.379,-11.343,17.04,1
04.07.2022,1808.215,1814.198,1803.836,1809.108,3.413,1229,1812.315,1814.415,1796.905,1805.695,1379,2.29,7229.33,-8.72,17.51,0
17.12.2021,1798.668,1814.148,1795.758,1797.708,-11.4,1320,1808.215,1814.198,1803.836,1809.108,1229,3.413,7235.357,-5.09,10.362,1
14.12.2022,1809.595,1814.035,1795.008,1807.575,9.867,1380,1798.668,1814.148,1795.758,1797.708,1320,-11.4,7206.282,-16.44,18.39,0
27.11.2020,1809.148,1813.778,1774.218,1786.648,-20.927,1125,1809.595,1814.035,1795.008,1807.575,1380,9.867,7226.213,-6.46,19.027,1
22.10.2021,1784.484,1813.748,1782.788,1791.628,4.98,1260,1809.148,1813.778,1774.218,1786.648,1125,-20.927,7183.792,-27.13,39.56,1
24.02.2021,1805.705,1813.745,1783.445,1802.965,11.337,1379,1784.484,1813.748,1782.788,1791.628,1260,4.98,7172.648,-22.12,30.96,0
21.07.2021,1809.565,1813.658,1794.608,1802.448,-0.517,1380,1805.705,1813.745,1783.445,1802.965,1379,11.337,7205.86,-10.78,30.3,1
27.12.2021,1807.178,1813.388,1802.855,1812.274,9.826,1378,1809.565,1813.658,1794.608,1802.448,1380,-0.517,7220.279,-11.21,19.05,0
13.07.2020,1799.908,1813.198,1799.728,1802.208,-10.066,1376,1807.178,1813.388,1802.855,1812.274,1378,9.826,7235.695,-1.114,10.533,0
16.07.2020,1812.968,1813.138,1794.788,1798.148,-4.06,1379,1799.908,1813.198,1799.728,1802.208,1376,-10.066,7215.042,-10.99,13.47,1
26.02.2023,1810.758,1812.985,1810.004,1811.625,13.477,60,1812.968,1813.138,1794.788,1798.148,1379,-4.06,7219.042,-14.99,18.35,0
22.02.2021,1783.176,1812.535,1780.545,1810.335,-1.29,1380,1810.758,1812.985,1810.004,1811.625,60,13.477,7245.372,-1.36,2.981,0
23.11.2021,1808.908,1812.318,1781.859,1790.718,-19.617,1380,1783.176,1812.535,1780.545,1810.335,1380,-1.29,7186.591,-2.2,31.99,1
09.07.2021,1803.607,1812.298,1796.558,1807.838,17.12,1260,1808.908,1812.318,1781.859,1790.718,1380,-19.617,7193.803,-21.6,30.459,1
03.07.2022,1812.078,1812.169,1807.868,1807.924,0.086,120,1803.607,1812.298,1796.558,1807.838,1260,17.12,7220.301,-4.46,15.74,0
05.07.2022,1809.158,1812.058,1763.748,1769.364,-38.56,1380,1812.078,1812.169,1807.868,1807.924,120,0.086,7240.039,-4.245,4.301,1
17.07.2020,1798.148,1811.878,1795.608,1809.248,39.884,1260,1809.158,1812.058,1763.748,1769.364,1380,-38.56,7154.328,-42.694,48.31,1
01.07.2022,1806.448,1811.698,1784.397,1810.598,1.35,1260,1798.148,1811.878,1795.608,1809.248,1260,39.884,7214.882,-2.63,16.27,0
06.01.2022,1810.228,1811.438,1786.288,1791.278,-19.32,1380,1806.448,1811.698,1784.397,1810.598,1260,1.35,7213.141,-1.1,27.301,1
26.07.2021,1800.198,1811.398,1796.295,1797.618,6.34,1380,1810.228,1811.438,1786.288,1791.278,1380,-19.32,7199.232,-20.16,25.15,1
06.02.2022,1806.719,1811.308,1806.678,1809.934,12.316,60,1800.198,1811.398,1796.295,1797.618,1380,6.34,7205.509,-13.78,15.103,0
14.07.2020,1802.215,1810.788,1790.418,1809.178,-0.756,1380,1806.719,1811.308,1806.678,1809.934,60,12.316,7234.639,-1.374,4.63,0
02.02.2022,1800.578,1810.718,1794.358,1807.755,-1.423,1380,1802.215,1810.788,1790.418,1809.178,1380,-0.756,7212.599,-1.61,20.37,0
12.07.2021,1806.358,1810.708,1791.375,1806.998,-0.757,1380,1800.578,1810.718,1794.358,1807.755,1380,-1.423,7213.409,-2.963,16.36,1
23.12.2021,1803.558,1810.629,1798.778,1808.355,1.357,1319,1806.358,1810.708,1791.375,1806.998,1380,-0.757,7215.439,-3.71,19.333,1
19.07.2020,1808.838,1810.508,1806.998,1808.778,0.423,120,1803.558,1810.629,1798.778,1808.355,1319,1.357,7221.32,-2.274,11.851,0
10.07.2020,1803.748,1810.496,1793.935,1798.088,-10.69,1259,1808.838,1810.508,1806.998,1808.778,120,0.423,7235.122,-1.73,3.51,1
28.10.2021,1796.488,1810.344,1792.198,1799.484,1.396,1380,1803.748,1810.496,1793.935,1798.088,1259,-10.69,7206.267,-12.408,16.561,1
23.07.2021,1807.038,1810.218,1789.407,1801.698,2.214,1260,1796.488,1810.344,1792.198,1799.484,1380,1.396,7198.514,-10.86,18.146,1
28.07.2021,1799.818,1810.205,1792.418,1809.238,7.54,1380,1807.038,1810.218,1789.407,1801.698,1260,2.214,7208.361,-8.52,20.811,0
25.10.2021,1794.378,1809.974,1792.164,1807.778,-1.46,1379,1799.818,1810.205,1792.418,1809.238,1380,7.54,7211.679,-0.967,17.787,0
05.12.2022,1798.767,1809.758,1766,1769.157,-38.621,1380,1794.378,1809.974,1792.164,1807.778,1379,-1.46,7204.294,-2.196,17.81,1
07.07.2021,1795.388,1809.648,1793.746,1803.248,34.091,1380,1798.767,1809.758,1766,1769.157,1380,-38.621,7143.682,-40.601,43.758,0
24.08.2021,1804.668,1809.465,1800.648,1801.708,-1.54,1378,1795.388,1809.648,1793.746,1803.248,1380,34.091,7202.03,-6.4,15.902,1
03.02.2022,1807.798,1808.875,1788.538,1805.608,3.9,1380,1804.668,1809.465,1800.648,1801.708,1378,-1.54,7216.489,-7.757,8.817,0
01.02.2022,1797.708,1808.638,1795.625,1800.578,-5.03,1380,1807.798,1808.875,1788.538,1805.608,1380,3.9,7210.819,-3.267,20.337,0
30.11.2021,1786.685,1808.618,1769.758,1773.098,-27.48,1380,1797.708,1808.638,1795.625,1800.578,1380,-5.03,7202.549,-8.06,13.013,1
14.09.2021,1792.934,1808.558,1780.285,1803.618,30.52,1380,1786.685,1808.618,1769.758,1773.098,1380,-27.48,7138.159,-35.52,38.86,1
26.12.2021,1808.544,1808.544,1805.658,1807.178,3.56,60,1792.934,1808.558,1780.285,1803.618,1380,30.52,7185.395,-4.94,28.273,0
11.07.2021,1807.568,1808.405,1806.218,1806.368,-0.81,120,1808.544,1808.544,1805.658,1807.178,60,3.56,7229.924,-1.366,2.886,1
22.07.2021,1802.448,1808.368,1792.648,1807.038,0.67,1380,1807.568,1808.405,1806.218,1806.368,120,-0.81,7228.559,-2.037,2.187,0
26.10.2021,1807.758,1807.868,1782.288,1793.468,-13.57,1380,1802.448,1808.368,1792.648,1807.038,1380,0.67,7210.502,-1.33,15.72,0
10.08.2022,1793.988,1807.768,1787.478,1791.528,-1.94,1380,1807.758,1807.868,1782.288,1793.468,1380,-13.57,7191.382,-14.4,25.58,0
15.12.2022,1807.585,1807.725,1773.608,1776.475,-15.053,1380,1793.988,1807.768,1787.478,1791.528,1380,-1.94,7180.762,-16.24,20.29,1
29.12.2021,1806.419,1807.578,1789.348,1804.485,28.01,1380,1807.585,1807.725,1773.608,1776.475,1380,-15.053,7165.393,-31.25,34.117,0
15.09.2021,1803.618,1806.798,1790.658,1794.968,-9.517,1380,1806.419,1807.578,1789.348,1804.485,1380,28.01,7207.83,-3.093,18.23,1
23.08.2021,1778.568,1806.378,1776.388,1804.728,9.76,1380,1803.618,1806.798,1790.658,1794.968,1380,-9.517,7196.042,-11.83,16.14,0
09.12.2022,1789.037,1805.998,1788.298,1795.397,-9.331,1320,1778.568,1806.378,1776.388,1804.728,1380,9.76,7166.062,-1.65,29.99,1
27.07.2021,1797.588,1805.118,1793.488,1799.808,4.411,1380,1789.037,1805.998,1788.298,1795.397,1320,-9.331,7178.73,-10.601,17.7,1
22.12.2021,1790.455,1804.955,1785.795,1803.568,3.76,1380,1797.588,1805.118,1793.488,1799.808,1380,4.411,7196.002,-5.31,11.63,0
01.12.2022,1773.177,1804.298,1771.798,1802.098,-1.47,1380,1790.455,1804.955,1785.795,1803.568,1380,3.76,7184.773,-1.387,19.16,0
25.02.2021,1802.965,1804.105,1765.328,1769.775,-32.323,1380,1773.177,1804.298,1771.798,1802.098,1380,-1.47,7151.371,-2.2,32.5,1
20.12.2021,1800.108,1804.058,1788.188,1791.515,21.74,1380,1802.965,1804.105,1765.328,1769.775,1380,-32.323,7142.173,-34.33,38.777,1
26.12.2022,1800.047,1803.965,1799.687,1801.685,10.17,60,1800.108,1804.058,1788.188,1791.515,1380,21.74,7183.869,-12.543,15.87,0
10.09.2021,1794.664,1803.754,1786.978,1787.048,-14.637,1260,1800.047,1803.965,1799.687,1801.685,60,10.17,7205.384,-2.28,4.278,0
06.08.2021,1803.398,1803.615,1758.578,1762.568,-24.48,1259,1794.664,1803.754,1786.978,1787.048,1260,-14.637,7172.444,-16.706,16.776,1
23.12.2022,1793.435,1803.095,1791.065,1798.198,35.63,1319,1803.398,1803.615,1758.578,1762.568,1259,-24.48,7128.159,-41.047,45.037,0
02.12.2022,1802.198,1802.898,1778.418,1797.248,-0.95,1320,1793.435,1803.095,1791.065,1798.198,1319,35.63,7185.793,-4.897,12.03,1
10.01.2022,1795.048,1802.848,1790.235,1801.088,3.84,1380,1802.198,1802.898,1778.418,1797.248,1320,-0.95,7180.762,-5.65,24.48,0
25.07.2021,1801.992,1802.608,1799.898,1800.198,-0.89,120,1795.048,1802.848,1790.235,1801.088,1380,3.84,7189.219,-1.76,12.613,0
25.08.2021,1801.668,1802.558,1782.448,1791.555,-8.643,1379,1801.992,1802.608,1799.898,1800.198,120,-0.89,7204.696,-2.41,2.71,1
12.08.2022,1788.814,1802.548,1784.798,1801.778,10.223,1260,1801.668,1802.558,1782.448,1791.555,1379,-8.643,7178.229,-11.003,20.11,0
14.08.2022,1802.308,1802.308,1798.828,1799.015,-2.763,120,1788.814,1802.548,1784.798,1801.778,1260,10.223,7177.938,-0.77,17.75,0
08.09.2021,1795.588,1802.074,1782.254,1790.648,-8.367,1380,1802.308,1802.308,1798.828,1799.015,120,-2.763,7202.459,-3.293,3.48,0
15.08.2022,1799.015,1801.588,1772.818,1778.384,-12.264,1380,1795.588,1802.074,1782.254,1790.648,1380,-8.367,7170.564,-11.426,19.82,1
19.12.2021,1799.445,1801.555,1798.508,1799.948,21.564,60,1799.015,1801.588,1772.818,1778.384,1380,-12.264,7151.805,-23.204,28.77,0
12.07.2020,1799.188,1801.278,1797.708,1799.928,-0.02,120,1799.445,1801.555,1798.508,1799.948,60,21.564,7199.456,-1.607,3.047,0
09.09.2021,1790.658,1800.877,1783.717,1794.664,-5.264,1380,1799.188,1801.278,1797.708,1799.928,120,-0.02,7198.102,-1.35,3.57,1
14.10.2021,1791.608,1800.458,1786.598,1795.288,0.624,1378,1790.658,1800.877,1783.717,1794.664,1380,-5.264,7169.916,-6.213,17.16,0
21.12.2021,1791.515,1800.438,1784.838,1790.455,-4.833,1380,1791.608,1800.458,1786.598,1795.288,1378,0.624,7173.952,-5.17,13.86,1
09.08.2022,1789.044,1800.364,1783.038,1793.968,3.513,1378,1791.515,1800.438,1784.838,1790.455,1380,-4.833,7167.246,-9.983,15.6,1
16.12.2021,1779.348,1799.925,1775.418,1798.648,4.68,1380,1789.044,1800.364,1783.038,1793.968,1378,3.513,7166.414,-6.396,17.326,0
29.10.2021,1799.484,1799.864,1771.848,1782.988,-15.66,1260,1779.348,1799.925,1775.418,1798.648,1380,4.68,7153.339,-1.277,24.507,1
31.01.2022,1789.408,1799.805,1785.458,1797.748,14.76,1380,1799.484,1799.864,1771.848,1782.988,1260,-15.66,7154.184,-16.876,28.016,0
28.01.2022,1797.158,1799.308,1780.158,1791.028,-6.72,1320,1789.408,1799.805,1785.458,1797.748,1380,14.76,7172.419,-2.057,14.347,0
29.11.2021,1795.405,1799.258,1781.008,1786.685,-4.343,1380,1797.158,1799.308,1780.158,1791.028,1320,-6.72,7167.652,-8.28,19.15,1
04.12.2022,1795.937,1799.178,1794.207,1798.788,12.103,60,1795.405,1799.258,1781.008,1786.685,1380,-4.343,7162.356,-12.573,18.25,0
11.08.2022,1791.548,1799.149,1783.378,1788.828,-9.96,1380,1795.937,1799.178,1794.207,1798.788,60,12.103,7188.11,-0.39,4.971,1
27.10.2021,1793.478,1798.978,1783.374,1796.518,7.69,1380,1791.548,1799.149,1783.378,1788.828,1380,-9.96,7162.903,-10.321,15.771,0
04.05.2021,1792.468,1798.878,1770.638,1778.588,-17.93,1380,1793.478,1798.978,1783.374,1796.518,1380,7.69,7172.348,-2.46,15.604,1
04.11.2021,1777.164,1798.804,1770.664,1791.214,12.626,1380,1792.468,1798.878,1770.638,1778.588,1380,-17.93,7140.572,-20.29,28.24,0
19.12.2022,1790.925,1798.637,1783.785,1787.125,-4.089,1380,1777.164,1798.804,1770.664,1791.214,1380,12.626,7137.846,-7.59,28.14,1
07.01.2022,1791.255,1798.515,1782.495,1795.808,8.683,1320,1790.925,1798.637,1783.785,1787.125,1380,-4.089,7160.472,-11.512,14.852,0
13.09.2021,1787.268,1798.264,1783.568,1792.938,-2.87,1380,1791.255,1798.515,1782.495,1795.808,1320,8.683,7168.073,-2.707,16.02,1
26.08.2021,1791.535,1798.095,1779.928,1793.418,0.48,1380,1787.268,1798.264,1783.568,1792.938,1380,-2.87,7162.038,-5.326,14.696,0
03.05.2021,1768.985,1797.798,1767.235,1792.468,-0.95,1380,1791.535,1798.095,1779.928,1793.418,1380,0.48,7162.976,-4.677,18.167,0
22.04.2021,1793.558,1797.748,1777.328,1783.048,-9.42,1378,1768.985,1797.798,1767.235,1792.468,1380,-0.95,7126.486,-5.33,30.563,1
21.04.2021,1776.848,1797.528,1776.418,1793.468,10.42,1380,1793.558,1797.748,1777.328,1783.048,1378,-9.42,7151.682,-14.7,20.42,1
07.07.2020,1785.698,1797.358,1773.398,1794.285,0.817,1383,1776.848,1797.528,1776.418,1793.468,1380,10.42,7144.262,-4.06,21.11,1
11.12.2022,1795.687,1797.067,1794.598,1794.848,0.563,60,1785.698,1797.358,1773.398,1794.285,1383,0.817,7150.739,-3.073,23.96,0
18.06.2021,1776.728,1797.062,1760.767,1763.198,-31.65,1260,1795.687,1797.067,1794.598,1794.848,60,0.563,7182.2,-2.219,2.469,1
15.10.2021,1795.298,1796.378,1764.748,1766.658,3.46,1260,1776.728,1797.062,1760.767,1763.198,1260,-31.65,7097.755,-33.864,36.295,1
02.11.2021,1792.067,1796.288,1786.254,1787.038,20.38,1380,1795.298,1796.378,1764.748,1766.658,1260,3.46,7123.082,-29.72,31.63,1
24.11.2021,1790.708,1796.285,1778.398,1789.528,2.49,1380,1792.067,1796.288,1786.254,1787.038,1380,20.38,7161.647,-9.25,10.034,1
09.01.2022,1793.955,1796.098,1793.685,1795.048,5.52,60,1790.708,1796.285,1778.398,1789.528,1380,2.49,7154.919,-6.757,17.887,0
16.09.2021,1794.968,1796.074,1745.218,1753.778,-41.27,1380,1793.955,1796.098,1793.685,1795.048,60,5.52,7178.786,-1.05,2.413,1
13.10.2021,1760.298,1796.064,1757.829,1791.638,37.86,1380,1794.968,1796.074,1745.218,1753.778,1380,-41.27,7090.038,-42.296,50.856,0
23.04.2021,1783.097,1795.858,1769.865,1776.818,-14.82,1260,1760.298,1796.064,1757.829,1791.638,1380,37.86,7105.829,-4.426,38.235,1
01.11.2021,1779.948,1795.738,1779.928,1791.978,15.16,1380,1783.097,1795.858,1769.865,1776.818,1260,-14.82,7125.638,-19.04,25.993,1
28.11.2021,1790.195,1795.565,1775.563,1795.425,3.447,60,1779.948,1795.738,1779.928,1791.978,1380,15.16,7147.592,-3.76,15.81,0
17.08.2021,1787.358,1795.437,1780.448,1786.048,-9.377,1380,1790.195,1795.565,1775.563,1795.425,60,3.447,7156.748,-0.14,20.002,0
12.12.2022,1794.748,1795.328,1777.417,1781.915,-4.133,1379,1787.358,1795.437,1780.448,1786.048,1380,-9.377,7149.291,-9.389,14.989,1
05.07.2021,1786.108,1795.128,1784.338,1791.118,9.203,1140,1794.748,1795.328,1777.417,1781.915,1379,-4.133,7149.408,-13.413,17.911,0
17.02.2021,1788.285,1795.015,1769.418,1778.085,-13.033,1380,1786.108,1795.128,1784.338,1791.118,1140,9.203,7156.692,-4.01,10.79,1
25.11.2021,1789.518,1794.968,1787.718,1792.528,14.443,1121,1788.285,1795.015,1769.418,1778.085,1380,-13.033,7130.803,-16.93,25.597,0
02.07.2021,1775.445,1794.928,1774.108,1786.978,-5.55,1260,1789.518,1794.968,1787.718,1792.528,1121,14.443,7164.732,-2.44,7.25,1
04.08.2022,1763.615,1794.898,1763.258,1793.264,6.286,1380,1775.445,1794.928,1774.108,1786.978,1260,-5.55,7131.459,-7.95,20.82,0
23.06.2021,1777.438,1794.838,1773.208,1777.225,-16.039,1380,1763.615,1794.898,1763.258,1793.264,1380,6.286,7115.035,-1.634,31.64,0
05.08.2022,1793.264,1794.764,1764.907,1774.718,-2.507,1260,1777.438,1794.838,1773.208,1777.225,1380,-16.039,7122.709,-17.613,21.63,1
08.12.2022,1786.908,1794.728,1781.268,1789.078,14.36,1379,1793.264,1794.764,1764.907,1774.718,1260,-2.507,7127.653,-20.046,29.857,0
01.12.2021,1773.128,1794.41,1772.428,1781.645,-7.433,1380,1786.908,1794.728,1781.268,1789.078,1379,14.36,7151.982,-5.65,13.46,1
24.10.2021,1792.473,1794.358,1792.168,1794.308,12.663,120,1773.128,1794.41,1772.428,1781.645,1380,-7.433,7121.611,-12.765,21.982,0
16.12.2022,1776.455,1794.198,1774.205,1792.598,-1.71,1320,1792.473,1794.358,1792.168,1794.308,120,12.663,7173.307,-0.05,2.19,0
18.08.2021,1786.048,1793.638,1777.208,1787.388,-5.21,1380,1776.455,1794.198,1774.205,1792.598,1320,-1.71,7137.456,-1.6,19.993,1
18.12.2022,1792.257,1793.387,1790.895,1790.965,3.577,60,1786.048,1793.638,1777.208,1787.388,1380,-5.21,7144.282,-6.25,16.43,0
08.12.2021,1784.628,1792.998,1779.478,1783.355,-7.61,1380,1792.257,1793.387,1790.895,1790.965,60,3.577,7167.504,-2.422,2.492,0
19.08.2021,1787.398,1792.368,1774.358,1778.928,-4.427,1380,1784.628,1792.998,1779.478,1783.355,1380,-7.61,7140.459,-9.643,13.52,1
30.01.2022,1791.928,1791.928,1788.338,1789.408,10.48,60,1787.398,1792.368,1774.358,1778.928,1380,-4.427,7133.052,-13.44,18.01,0
13.12.2021,1783.095,1791.455,1781.698,1785.668,-3.74,1380,1791.928,1791.928,1788.338,1789.408,60,10.48,7161.602,-2.52,3.59,0
19.02.2021,1771.425,1791.405,1760.44,1783.398,-2.27,1320,1783.095,1791.455,1781.698,1785.668,1380,-3.74,7141.916,-5.787,9.757,1
08.08.2022,1774.428,1790.564,1771.01,1789.034,5.636,1380,1771.425,1791.405,1760.44,1783.398,1320,-2.27,7106.668,-8.007,30.965,0
07.12.2022,1770.808,1790.357,1768.588,1786.868,-2.166,1378,1774.428,1790.564,1771.01,1789.034,1380,5.636,7125.036,-1.53,19.554,0
25.06.2021,1775.148,1790.268,1773.588,1780.938,-5.93,1260,1770.808,1790.357,1768.588,1786.868,1378,-2.166,7116.621,-3.489,21.769,0
22.06.2021,1783.488,1789.995,1772.228,1777.438,-3.5,1380,1775.148,1790.268,1773.588,1780.938,1260,-5.93,7119.942,-9.33,16.68,0
19.04.2021,1776.675,1789.968,1766.628,1772.005,-5.433,1380,1783.488,1789.995,1772.228,1777.438,1380,-3.5,7123.149,-12.557,17.767,1
